id,preco
1349,656185.8495590916
1350,449056.57243178185
1351,407450.9364351762
1352,542120.4164626892
1353,1127909.8805705404
1354,548049.5173846483
1355,563551.1976602782
1356,399854.1851694657
1357,592257.9061384345
1358,343849.436556842
1359,515918.53895539907
1360,554957.3621143539
1361,587808.4833619728
1362,674707.0285677946
1363,667165.9937297719
1364,753277.1758845081
1365,821273.2129942835
1366,819506.7956921051
1367,759925.0817220068
1368,348746.8375313816
1369,306667.1861063584
1370,370871.2827755668
1371,182872.45283200737
1372,773129.9175480526
1373,389806.64841033315
1374,346273.60956381354
1375,1111138.8097810827
1376,475503.7623337321
1377,684396.4325234457
1378,364491.4897807125
1379,262886.6764412643
1380,425272.9993660014
1381,267353.4296023915
1382,769702.9614315032
1383,274155.5344152492
1384,665644.0631452698
1385,548280.9069441507
1386,1020967.7140964526
1387,589470.7856974873
1388,970245.1818815023
1389,295707.1616670233
1390,1958993.7680499603
1391,816554.2695192622
1392,202602.08744912167
1393,361867.4698396193
1394,371267.6979799385
1395,1520464.6329490037
1396,243668.62739562226
1397,863653.9564715059
1398,630197.0544557426
1399,778959.906047813
1400,850345.5973385765
1401,360660.0078694361
1402,422248.3780161767
1403,849120.2285876932
1404,357416.827254297
1405,2182554.3221537936
1406,512980.27468694793
1407,446589.10747771774
1408,476036.2177524699
1409,894696.5575456539
1410,962830.1632761097
1411,188705.98506443528
1412,1106274.6263304753
1413,1391937.174814348
1414,1517845.5839820555
1415,901260.050407133
1416,394313.87307583774
1417,1248550.471481934
1418,484248.5603024897
1419,258321.44651762067
1420,776346.9495599399
1421,3204173.121839636
1422,1264780.830007957
1423,649762.178087072
1424,287180.33233466814
1425,318025.04241448885
1426,304039.7269472842
1427,897369.53195834
1428,722263.3075237089
1429,631080.3286704251
1430,663138.5989777771
1431,600477.0133134727
1432,510251.0805925687
1433,671377.1041452779
1434,249672.9127036867
1435,375166.0051213259
1436,559716.9940961106
1437,823378.3039956839
1438,2426329.3210558537
1439,2881960.6351963407
1440,939074.5365071731
1441,449827.8161144465
1442,1024299.1166298082
1443,434999.67673443543
1444,1035344.9957639074
1445,269879.50186209264
1446,528214.1354629276
1447,378318.3647486449
1448,1010003.0432918151
1449,1179002.3687060864
1450,295707.1616670233
1451,881192.48969536
1452,376833.0131260791
1453,1157956.591528183
1454,351445.0195068953
1455,384405.25150297413
1456,337858.2766182494
1457,294570.0644373964
1458,675626.9633480327
1459,385442.5052359879
1460,332518.9044072191
1461,417684.4143691101
1462,1178192.4941123445
1463,696992.9952780039
1464,455754.03686344606
1465,528254.3957243522
1466,484789.86363512423
1467,1164164.6571259773
1468,1044048.841419095
1469,344753.52390699484
1470,850123.7280775487
1471,361747.0367873655
1472,558921.1240779636
1473,533814.1252833508
1474,560167.775362236
1475,2286193.1857543983
1476,877020.7009184604
1477,305118.25004057214
1478,358516.6624922814
1479,376602.2345597662
1480,334156.9919494696
1481,344534.4614276534
1482,210215.42936393674
1483,538231.799527228
1484,1022805.4753488058
1485,629098.3337616673
1486,501219.39877005346
1487,380260.41486301215
1488,457316.77138824394
1489,647054.5273993247
1490,1203814.1040828745
1491,762740.4118300475
1492,343328.0744918977
1493,846954.3963250422
1494,822364.8304292881
1495,278064.9864839991
1496,681910.3009129522
1497,1664526.936589783
1498,468495.75902160193
1499,265609.0237247203
1500,385998.6954658183
1501,579642.2700028692
1502,780850.3421515283
1503,1195210.3142513998
1504,1590334.2478241466
1505,696992.9952780039
1506,436643.20297314296
1507,514399.69844673824
1508,1230051.8035474934
1509,446284.63970083924
1510,752294.1101846299
1511,382044.52847731375
1512,1997077.0016408258
1513,769752.4958432058
1514,1226385.8516358214
1515,578523.3164719302
1516,554746.748872239
1517,472284.1781603791
1518,572286.9513085736
1519,328838.4177297914
1520,157135.295730279
1521,259590.66210131286
1522,507948.90304646414
1523,528107.2286306163
1524,426036.7998140519
1525,242003.79117192523
1526,214375.2123334649
1527,599494.289710142
1528,323757.33587033965
1529,1119497.535509627
1530,544033.9151189327
1531,984102.0469153917
1532,2405056.48304334
1533,877020.7009184604
1534,309009.0442292668
1535,374042.2969988327
1536,395375.71039861697
1537,3100331.792516848
1538,380546.72900312673
1539,371899.3693131066
1540,849784.000217415
1541,968783.3728615766
1542,476970.6940129807
1543,572226.6472998544
1544,267214.5843790617
1545,461152.58307496685
1546,335938.25835040794
1547,1215208.9810507267
1548,499596.3695242155
1549,567568.914086412
1550,379792.0858539013
1551,489869.45619624446
1552,490905.9982306558
1553,1473186.0686461348
1554,1326290.8766927586
1555,1687340.611086085
1556,236858.98223711964
1557,562833.9427549598
1558,673991.5098370689
1559,426020.26114747126
1560,417545.88491966116
1561,528541.6025095399
1562,532397.0999210885
1563,425491.13670445327
1564,454149.388659831
1565,287045.7017240031
1566,174351.50081050044
1567,234851.25356449155
1568,572472.5590012397
1569,390625.14276880986
1570,271654.9895700399
1571,371991.27695388725
1572,628124.4316730979
1573,600294.6449404289
1574,527730.1812144051
1575,425305.54044579423
1576,410856.4053966067
1577,370871.2827755668
1578,218528.81566753457
1579,488920.1877592157
1580,387404.51208396413
1581,504910.0337590869
1582,1328685.9932332872
1583,363755.01507020055
1584,509730.44777917676
1585,256237.81410801722
1586,340587.84784488956
1587,456972.23066590703
1588,1100234.631734845
1589,418139.05254070036
1590,282870.6942161411
1591,935841.1431585718
1592,388305.96106120315
1593,386763.80776317656
1594,338302.9918759819
1595,215530.8920193823
1596,868051.6268107719
1597,769752.4958432058
1598,845644.5198459555
1599,1053971.9098746907
1600,349895.4779117303
1601,1612150.021561883
1602,544820.3500795368
1603,343849.436556842
1604,1142180.2220365924
1605,210167.28324733477
1606,381436.81440557854
1607,602317.6529384055
1608,714161.9502426207
1609,553337.6632822329
1610,702227.3050670743
1611,613393.0351870226
1612,649238.9425963223
1613,294963.9342167812
1614,348746.8375313816
1615,358516.6624922814
1616,528501.4148186162
1617,1513830.3863791875
1618,656071.1806872477
1619,1121005.9124064017
1620,389271.72520286444
1621,594368.5912352618
1622,1454309.2658188718
1623,496903.9343319519
1624,409793.7561140271
1625,576757.1549551028
1626,188735.8845064524
1627,961104.3854336787
1628,283653.7689618363
1629,551285.9778852788
1630,544526.6808997731
1631,1100950.7596548453
1632,399634.4695056059
1633,840379.2485534367
1634,566133.1943247776
1635,1440142.2005404218
1636,643656.2687127403
1637,396863.9495480779
1638,2578187.980698705
1639,558619.7705784403
1640,863653.9564715059
1641,412720.41448785574
1642,312099.853010248
1643,1111470.7826015658
1644,842804.2309538211
1645,1515848.7917402894
1646,839737.0564894285
1647,778959.906047813
1648,316067.58130163373
1649,866861.5032929624
1650,402927.27864084026
1651,937742.4236601978
1652,1119497.535509627
1653,733750.1474440198
1654,415697.0428468842
1655,1119497.535509627
1656,677462.814724221
1657,1916768.2897649328
1658,434549.181217015
1659,1680742.5225930165
1660,333245.2633608442
1661,435057.3566175272
1662,237151.5679892454
1663,998479.8102630407
1664,3113731.022491972
1665,404327.513346598
1666,432442.35472250485
1667,503157.22183618497
1668,312099.853010248
1669,382678.1284146483
1670,603038.9124227174
1671,330648.8433639235
1672,1347053.9089458873
1673,557664.9155758773
1674,333587.27723662613
1675,1523766.990185733
1676,591065.2905286227
1677,324346.1307184704
1678,456972.23066590703
1679,416423.375463377
1680,404634.0095118132
1681,334156.9919494696
1682,585059.7565604335
1683,456448.65524313884
1684,327759.32186539425
1685,1277800.4165748218
1686,540178.8251289035
1687,355545.7286590976
1688,399854.1851694657
1689,324160.4729939052
1690,814589.6587190663
1691,1192726.366378334
1692,390234.9847409521
1693,308676.4917483003
1694,1000848.5599270125
1695,483494.9510777018
1696,471009.33576893655
1697,334156.9919494696
1698,268880.0943307644
1699,649533.4177694148
1700,365013.89209238195
1701,562690.8142784943
1702,843873.3802721527
1703,663704.237964583
1704,602367.9190487069
1705,1080761.1166612937
1706,728726.2575824747
1707,354099.16067261895
1708,791255.5419574478
1709,340855.3158742257
1710,960046.7765636448
1711,410526.77894461754
1712,318314.0192852237
1713,251859.50668630475
1714,401874.5449293525
1715,268696.4527750357
1716,284581.723212923
1717,400540.7813849196
1718,401785.1502164877
1719,348090.0634089727
1720,338792.0617225881
1721,369891.9093387666
1722,842433.267565241
1723,260245.47933077958
1724,611609.5338520093
1725,1016057.43262362
1726,324310.04017672804
1727,982818.9765687016
1728,947896.6711840581
1729,1960696.5917155398
1730,253488.42330082075
1731,533814.1252833508
1732,574388.7744375765
1733,1193514.2307424198
1734,443688.7956563981
1735,1055474.8050842406
1736,539811.2891391458
1737,513917.2587824647
1738,443194.4334178763
1739,665863.719204786
1740,365717.659948748
1741,643304.153231846
1742,1185224.9530008293
1743,1270492.5314686482
1744,228723.65712339865
1745,481323.5125489469
1746,428682.00751470577
1747,1086017.9264263855
1748,409410.6936866984
1749,1338670.3772576791
1750,652442.320010928
1751,521251.7258110275
1752,231061.639876429
1753,396892.2787222772
1754,261786.09691956127
1755,408434.16610749514
1756,177660.19415348733
1757,299436.83399026864
1758,353586.21540977404
1759,439160.460263953
1760,1011157.2188593497
1761,865832.9674373746
1762,1111240.6435981418
1763,394933.689383034
1764,1706691.4544452527
1765,1054518.3134870979
1766,581551.7202278196
1767,648367.9067884755
1768,504422.6543926333
1769,1103786.4582166318
1770,2329425.2181716864
1771,367489.00476347224
1772,572975.1775374077
1773,328497.9401999274
1774,379552.09543607454
1775,369455.20351483574
1776,1269674.431535048
1777,464213.45984850154
1778,1264001.831473661
1779,930031.9395275767
1780,195297.42134210296
1781,395136.00519077305
1782,367906.6306830394
1783,365056.46803466615
1784,495433.237268798
1785,584912.0121730703
1786,685779.0529626814
1787,530224.1091325411
1788,366927.91204873694
1789,1338504.3968548123
1790,1197908.9664191734
1791,752579.4597511679
1792,770748.5568494542
1793,382956.7995406543
1794,735678.863772338
1795,391763.26317036274
1796,1936657.0362221228
1797,3230812.0742587983
1798,329376.868929005
1799,1378059.753653279
1800,271361.61986934865
1801,602366.1243864965
1802,594368.5912352618
1803,845497.5131628694
1804,1710805.0740153824
1805,326044.07934723154
1806,698019.1016497097
1807,656785.506603888
1808,609708.8731793446
1809,1680361.9739106551
1810,288676.38307177834
1811,505295.4044957963
1812,405898.44754910254
1813,838630.4628064454
1814,378691.650498413
1815,398509.1780463919
1816,271812.9035639413
1817,468047.41891173495
1818,652150.9928893092
1819,508227.9399845441
1820,339272.4256989258
1821,258707.66344232738
1822,502889.20396544866
1823,318025.04241448885
1824,1490460.055364507
1825,530968.7513349784
1826,194961.80789473743
1827,353136.5766556913
1828,571423.2348224588
1829,1860224.413076134
1830,1238588.677766126
1831,412269.5188637145
1832,1508036.6205051267
1833,1078753.6192921977
1834,1163056.1177629647
1835,233206.77338028615
1836,358516.6624922814
1837,1905579.3954403107
1838,508594.1013151796
1839,318087.7448473206
1840,936591.8528095104
1841,572975.1775374077
1842,301210.6042821725
1843,355180.7268113642
1844,813840.2957228288
1845,305803.44631351647
1846,1866963.559890766
1847,390935.04614103824
1848,1051400.9331978562
1849,1653239.8556704863
1850,343081.53509859205
1851,342437.1957879928
1852,568322.670424794
1853,695684.3571096684
1854,444971.3072472843
1855,663361.789132864
1856,765487.9366172233
1857,1320796.1444768552
1858,268150.45610233076
1859,554520.5016857338
1860,755855.9620232178
1861,1306178.4457674772
1862,765305.291577147
1863,203063.24138305278
1864,348341.8761547373
1865,1027513.9354991668
1866,338486.9241808703
1867,197035.37348922182
1868,315473.80911460955
1869,1348513.5311924685
1870,216618.0351311617
1871,370871.2827755668
1872,552588.2851112912
1873,874941.7699359133
1874,1026386.088661208
1875,751042.4112432386
1876,1402774.9589466308
1877,655747.6424251157
1878,548796.5706243379
1879,753277.1758845081
1880,1584820.3785855086
1881,267522.66827928956
1882,380260.41486301215
1883,786655.5746353671
1884,815281.2146367125
1885,529052.5089977331
1886,537852.4745967503
1887,897208.6450238699
1888,188787.6273094746
1889,258637.60637370558
1890,997341.5174650309
1891,389806.64841033315
1892,656215.0480568411
1893,200139.4659721269
1894,500984.2705687353
1895,648893.5891766676
1896,581551.7202278196
1897,1314177.932095081
1898,1016057.43262362
1899,855036.3914102988
1900,421042.74052424275
1901,384038.6732849606
1902,408434.16610749514
1903,1985787.8184399907
1904,540302.4683327923
1905,594368.5912352618
1906,607279.8802079303
1907,325797.10995999665
1908,1339601.8308062186
1909,899554.9508012955
1910,663565.6458594678
1911,580500.9044270235
1912,619664.3349772838
1913,254197.41500313632
1914,479311.472639545
1915,800863.7723215715
1916,663993.003942499
1917,608362.8921670312
1918,542084.4600828617
1919,973380.3062187375
1920,158041.05714343392
1921,841904.530446172
1922,1036146.0412065461
1923,846353.8802889503
1924,430909.44452250353
1925,421028.3302707071
1926,1106274.6263304753
1927,352962.5540839808
1928,262770.50892218505
1929,486917.6116424373
1930,1624762.8302922524
1931,1397380.9571773096
1932,810512.4593482718
1933,355012.8211824557
1934,345118.140407137
1935,447618.28567707504
1936,1659780.8677510817
1937,560384.6532800595
1938,925417.5472377302
1939,1016902.0973000504
1940,408434.16610749514
1941,230919.60634867626
1942,338486.9241808703
1943,947758.9086099216
1944,297451.6635180208
1945,311519.75563694065
1946,522812.20821793395
1947,764916.7583613367
1948,862600.1167934365
1949,355159.52662261104
1950,515528.0538368974
1951,548237.64838866
1952,579120.4979094866
1953,496812.1896298332
1954,608803.0692018869
1955,291827.7375354743
1956,503421.8246280158
1957,259997.0855119897
1958,777830.0640786389
1959,980687.8889743546
1960,518084.26452579827
1961,584937.6267359679
1962,572096.4029070527
1963,383555.26582957845
1964,202027.17465447722
1965,228723.65712339865
1966,536047.6919875406
1967,387404.51208396413
1968,819918.2689551904
1969,919248.6609882797
1970,173028.94976141947
1971,737988.4512216407
1972,539483.6665437728
1973,506325.46003985486
1974,464565.6506930212
1975,1285498.7273990049
1976,404229.0781041243
1977,242112.893979715
1978,450304.5431789057
1979,799684.6947976409
1980,444935.7163856094
1981,1328685.9932332872
1982,761266.4996178098
1983,1054842.5992669875
1984,855036.3914102988
1985,433362.4978639292
1986,371023.467994153
1987,362916.6031371983
1988,945715.3158620304
1989,532378.9816596183
1990,975224.1175297541
1991,120438.40412310582
1992,264943.6178302124
1993,267388.97582307213
1994,1393079.7540324577
1995,755515.6250664555
1996,392580.65994898614
1997,294038.1749078334
1998,630632.4072715061
1999,288676.38307177834
